
Training on cuda | logs -> training_logs/run_seed41_config3_fresh_20260513_200911
Config: ..\..\configs\config3.yaml
Episodes: 0 -> ...
Steps: 0 -> 100000

Episode     0 | Steps:      40 | Reward:   0.097 | Avg(100):   0.097 | Entropy: 0.1000 | Acc: 17.1% (7+ 34-) | Lifetime: 17.1%
Episode    44 | Steps:    1568 | Reward:   0.200 | Avg(100):  -0.058 | Entropy: 0.0988 | Acc: 25.9% (7+ 20-) | Lifetime: 21.4%
Episode    45 | Steps:    1600 | Reward:   1.698 | Avg(100):  -0.019 | Entropy: 0.0988 | Acc: 28.1% (9+ 23-) | Lifetime: 21.5%
Episode    46 | Steps:    1625 | Reward:   4.099 | Avg(100):   0.068 | Entropy: 0.0988 | Acc: 36.0% (9+ 16-) | Lifetime: 21.7%
Episode    47 | Steps:    1656 | Reward:   3.097 | Avg(100):   0.131 | Entropy: 0.0988 | Acc: 29.0% (9+ 22-) | Lifetime: 21.8%
Episode    48 | Steps:    1696 | Reward:  -1.703 | Avg(100):   0.094 | Entropy: 0.0988 | Acc: 15.0% (6+ 34-) | Lifetime: 21.7%
Episode    49 | Steps:    1728 | Reward:  -0.002 | Avg(100):   0.092 | Entropy: 0.0988 | Acc: 18.8% (6+ 26-) | Lifetime: 21.6%
Episode    50 | Steps:    1762 | Reward:   2.099 | Avg(100):   0.131 | Entropy: 0.0988 | Acc: 29.4% (10+ 24-) | Lifetime: 21.8%
Episode    51 | Steps:    1790 | Reward:   1.897 | Avg(100):   0.165 | Entropy: 0.0988 | Acc: 25.0% (7+ 21-) | Lifetime: 21.8%
Episode    52 | Steps:    1828 | Reward:   0.497 | Avg(100):   0.172 | Entropy: 0.0986 | Acc: 21.1% (8+ 30-) | Lifetime: 21.8%
Episode    53 | Steps:    1855 | Reward:   2.198 | Avg(100):   0.209 | Entropy: 0.0986 | Acc: 25.9% (7+ 20-) | Lifetime: 21.9%
Episode    54 | Steps:    1881 | Reward:   1.998 | Avg(100):   0.242 | Entropy: 0.0986 | Acc: 26.9% (7+ 19-) | Lifetime: 21.9%
Episode    55 | Steps:    1909 | Reward:   1.498 | Avg(100):   0.264 | Entropy: 0.0986 | Acc: 25.0% (7+ 21-) | Lifetime: 22.0%
Episode    56 | Steps:    1941 | Reward:  -0.402 | Avg(100):   0.252 | Entropy: 0.0986 | Acc: 15.6% (5+ 27-) | Lifetime: 21.9%
Episode    57 | Steps:    1979 | Reward:  -0.403 | Avg(100):   0.241 | Entropy: 0.0986 | Acc: 18.4% (7+ 31-) | Lifetime: 21.8%
Episode    58 | Steps:    1997 | Reward:   4.299 | Avg(100):   0.310 | Entropy: 0.0986 | Acc: 44.4% (8+ 10-) | Lifetime: 22.0%
  [Step 2000] Action dist: A0:10% | A1:14% | A2:32% | A3:28% | A4:16%
Episode    59 | Steps:    2030 | Reward:   1.199 | Avg(100):   0.325 | Entropy: 0.0986 | Acc: 27.3% (9+ 24-) | Lifetime: 22.1%
Episode    60 | Steps:    2063 | Reward:   0.199 | Avg(100):   0.323 | Entropy: 0.0984 | Acc: 21.2% (7+ 26-) | Lifetime: 22.1%
Episode    61 | Steps:    2097 | Reward:  -0.903 | Avg(100):   0.303 | Entropy: 0.0984 | Acc: 14.7% (5+ 29-) | Lifetime: 22.0%
Episode    62 | Steps:    2127 | Reward:   0.898 | Avg(100):   0.312 | Entropy: 0.0984 | Acc: 23.3% (7+ 23-) | Lifetime: 22.0%
Episode    63 | Steps:    2153 | Reward:   1.898 | Avg(100):   0.337 | Entropy: 0.0984 | Acc: 23.1% (6+ 20-) | Lifetime: 22.0%
Episode    64 | Steps:    2178 | Reward:   4.597 | Avg(100):   0.403 | Entropy: 0.0984 | Acc: 36.0% (9+ 16-) | Lifetime: 22.2%
Episode    65 | Steps:    2214 | Reward:   1.096 | Avg(100):   0.413 | Entropy: 0.0984 | Acc: 22.2% (8+ 28-) | Lifetime: 22.2%
Episode    66 | Steps:    2238 | Reward:   2.599 | Avg(100):   0.446 | Entropy: 0.0984 | Acc: 33.3% (8+ 16-) | Lifetime: 22.3%
Episode    67 | Steps:    2259 | Reward:   4.999 | Avg(100):   0.513 | Entropy: 0.0984 | Acc: 38.1% (8+ 13-) | Lifetime: 22.4%
Episode    68 | Steps:    2292 | Reward:   0.898 | Avg(100):   0.518 | Entropy: 0.0984 | Acc: 24.2% (8+ 25-) | Lifetime: 22.5%
Episode    69 | Steps:    2318 | Reward:   0.398 | Avg(100):   0.517 | Entropy: 0.0982 | Acc: 26.9% (7+ 19-) | Lifetime: 22.5%
Episode    70 | Steps:    2350 | Reward:  -0.802 | Avg(100):   0.498 | Entropy: 0.0982 | Acc: 18.8% (6+ 26-) | Lifetime: 22.5%
Episode    71 | Steps:    2381 | Reward:   1.298 | Avg(100):   0.509 | Entropy: 0.0982 | Acc: 22.6% (7+ 24-) | Lifetime: 22.5%
Episode    72 | Steps:    2413 | Reward:   4.297 | Avg(100):   0.561 | Entropy: 0.0982 | Acc: 34.4% (11+ 21-) | Lifetime: 22.6%
Episode    73 | Steps:    2447 | Reward:  -0.803 | Avg(100):   0.543 | Entropy: 0.0982 | Acc: 11.8% (4+ 30-) | Lifetime: 22.5%
Episode    74 | Steps:    2484 | Reward:  -0.803 | Avg(100):   0.525 | Entropy: 0.0982 | Acc: 16.2% (6+ 31-) | Lifetime: 22.4%
  [Step 2500] Action dist: A0:11% | A1:11% | A2:34% | A3:31% | A4:13%
Episode    75 | Steps:    2511 | Reward:   1.698 | Avg(100):   0.540 | Entropy: 0.0982 | Acc: 33.3% (9+ 18-) | Lifetime: 22.5%
Episode    76 | Steps:    2525 | Reward:   5.902 | Avg(100):   0.610 | Entropy: 0.0982 | Acc: 71.4% (10+ 4-) | Lifetime: 22.8%
Episode    77 | Steps:    2546 | Reward:   3.598 | Avg(100):   0.648 | Entropy: 0.0982 | Acc: 42.9% (9+ 12-) | Lifetime: 22.9%
Episode    78 | Steps:    2579 | Reward:   0.398 | Avg(100):   0.645 | Entropy: 0.0980 | Acc: 18.2% (6+ 27-) | Lifetime: 22.9%
Episode    79 | Steps:    2610 | Reward:  -0.601 | Avg(100):   0.629 | Entropy: 0.0980 | Acc: 22.6% (7+ 24-) | Lifetime: 22.9%
Episode    80 | Steps:    2633 | Reward:   0.900 | Avg(100):   0.633 | Entropy: 0.0980 | Acc: 34.8% (8+ 15-) | Lifetime: 23.0%
Episode    81 | Steps:    2659 | Reward:   2.297 | Avg(100):   0.653 | Entropy: 0.0980 | Acc: 30.8% (8+ 18-) | Lifetime: 23.0%
Episode    82 | Steps:    2683 | Reward:   2.600 | Avg(100):   0.676 | Entropy: 0.0980 | Acc: 37.5% (9+ 15-) | Lifetime: 23.2%
Episode    83 | Steps:    2718 | Reward:  -2.203 | Avg(100):   0.642 | Entropy: 0.0980 | Acc: 14.3% (5+ 30-) | Lifetime: 23.1%
Episode    84 | Steps:    2745 | Reward:   3.098 | Avg(100):   0.671 | Entropy: 0.0980 | Acc: 33.3% (9+ 18-) | Lifetime: 23.2%
Episode    85 | Steps:    2772 | Reward:   2.698 | Avg(100):   0.695 | Entropy: 0.0980 | Acc: 33.3% (9+ 18-) | Lifetime: 23.3%
Episode    86 | Steps:    2805 | Reward:   0.097 | Avg(100):   0.688 | Entropy: 0.0980 | Acc: 18.2% (6+ 27-) | Lifetime: 23.2%
Episode    87 | Steps:    2833 | Reward:   2.998 | Avg(100):   0.714 | Entropy: 0.0977 | Acc: 32.1% (9+ 19-) | Lifetime: 23.3%
Episode    88 | Steps:    2857 | Reward:   3.899 | Avg(100):   0.750 | Entropy: 0.0977 | Acc: 37.5% (9+ 15-) | Lifetime: 23.4%
Episode    89 | Steps:    2879 | Reward:   3.999 | Avg(100):   0.786 | Entropy: 0.0977 | Acc: 36.4% (8+ 14-) | Lifetime: 23.5%
Episode    90 | Steps:    2903 | Reward:   2.499 | Avg(100):   0.805 | Entropy: 0.0977 | Acc: 33.3% (8+ 16-) | Lifetime: 23.6%
Episode    91 | Steps:    2928 | Reward:   3.198 | Avg(100):   0.831 | Entropy: 0.0977 | Acc: 32.0% (8+ 17-) | Lifetime: 23.7%
Episode    92 | Steps:    2945 | Reward:   3.100 | Avg(100):   0.855 | Entropy: 0.0977 | Acc: 47.1% (8+ 9-) | Lifetime: 23.8%
Episode    93 | Steps:    2969 | Reward:   3.899 | Avg(100):   0.887 | Entropy: 0.0977 | Acc: 37.5% (9+ 15-) | Lifetime: 23.9%
Episode    94 | Steps:    2992 | Reward:   1.599 | Avg(100):   0.895 | Entropy: 0.0977 | Acc: 30.4% (7+ 16-) | Lifetime: 24.0%
  [Step 3000] Action dist: A0:14% | A1:7% | A2:36% | A3:28% | A4:15%
Episode    95 | Steps:    3023 | Reward:   2.797 | Avg(100):   0.915 | Entropy: 0.0977 | Acc: 25.8% (8+ 23-) | Lifetime: 24.0%
Episode    96 | Steps:    3060 | Reward:  -2.303 | Avg(100):   0.882 | Entropy: 0.0977 | Acc: 16.2% (6+ 31-) | Lifetime: 23.9%
Episode    97 | Steps:    3081 | Reward:   3.199 | Avg(100):   0.905 | Entropy: 0.0975 | Acc: 38.1% (8+ 13-) | Lifetime: 24.0%
Episode    98 | Steps:    3109 | Reward:   0.197 | Avg(100):   0.898 | Entropy: 0.0975 | Acc: 14.3% (4+ 24-) | Lifetime: 23.9%
Episode    99 | Steps:    3139 | Reward:   0.597 | Avg(100):   0.895 | Entropy: 0.0975 | Acc: 20.0% (6+ 24-) | Lifetime: 23.9%
Episode   100 | Steps:    3143 | Reward:  -0.000 | Avg(100):   0.894 | Entropy: 0.0975 | Acc: 25.0% (1+ 3-) | Lifetime: 23.9%
Episode   101 | Steps:    3175 | Reward:  -2.502 | Avg(100):   0.868 | Entropy: 0.0975 | Acc: 12.5% (4+ 28-) | Lifetime: 23.7%
Episode   102 | Steps:    3205 | Reward:  -0.803 | Avg(100):   0.842 | Entropy: 0.0975 | Acc: 16.7% (5+ 25-) | Lifetime: 23.7%
Episode   103 | Steps:    3232 | Reward:   4.097 | Avg(100):   0.892 | Entropy: 0.0975 | Acc: 33.3% (9+ 18-) | Lifetime: 23.8%
Episode   104 | Steps:    3256 | Reward:   2.198 | Avg(100):   0.916 | Entropy: 0.0975 | Acc: 33.3% (8+ 16-) | Lifetime: 23.8%
Episode   105 | Steps:    3290 | Reward:  -0.703 | Avg(100):   0.969 | Entropy: 0.0975 | Acc: 11.8% (4+ 30-) | Lifetime: 23.7%
Episode   106 | Steps:    3316 | Reward:   0.899 | Avg(100):   0.975 | Entropy: 0.0975 | Acc: 26.9% (7+ 19-) | Lifetime: 23.7%
Episode   107 | Steps:    3336 | Reward:   5.998 | Avg(100):   1.017 | Entropy: 0.0973 | Acc: 50.0% (10+ 10-) | Lifetime: 23.9%
Episode   108 | Steps:    3368 | Reward:  -0.002 | Avg(100):   1.048 | Entropy: 0.0973 | Acc: 21.9% (7+ 25-) | Lifetime: 23.9%
Episode   109 | Steps:    3397 | Reward:   3.198 | Avg(100):   1.096 | Entropy: 0.0973 | Acc: 27.6% (8+ 21-) | Lifetime: 23.9%
Episode   110 | Steps:    3421 | Reward:   0.799 | Avg(100):   1.114 | Entropy: 0.0973 | Acc: 29.2% (7+ 17-) | Lifetime: 23.9%
Episode   111 | Steps:    3451 | Reward:   2.697 | Avg(100):   1.157 | Entropy: 0.0973 | Acc: 26.7% (8+ 22-) | Lifetime: 24.0%
Episode   112 | Steps:    3473 | Reward:   1.398 | Avg(100):   1.140 | Entropy: 0.0973 | Acc: 22.7% (5+ 17-) | Lifetime: 23.9%
  [Step 3500] Action dist: A0:7% | A1:10% | A2:49% | A3:24% | A4:9%
Episode   113 | Steps:    3502 | Reward:   1.599 | Avg(100):   1.161 | Entropy: 0.0973 | Acc: 31.0% (9+ 20-) | Lifetime: 24.0%
Episode   114 | Steps:    3526 | Reward:   2.301 | Avg(100):   1.223 | Entropy: 0.0973 | Acc: 37.5% (9+ 15-) | Lifetime: 24.1%
Episode   115 | Steps:    3552 | Reward:   1.397 | Avg(100):   1.234 | Entropy: 0.0973 | Acc: 19.2% (5+ 21-) | Lifetime: 24.1%
Episode   116 | Steps:    3574 | Reward:   3.399 | Avg(100):   1.263 | Entropy: 0.0973 | Acc: 36.4% (8+ 14-) | Lifetime: 24.1%
Episode   117 | Steps:    3597 | Reward:   3.898 | Avg(100):   1.310 | Entropy: 0.0971 | Acc: 34.8% (8+ 15-) | Lifetime: 24.2%
Episode   118 | Steps:    3625 | Reward:  -1.003 | Avg(100):   1.299 | Entropy: 0.0971 | Acc: 17.9% (5+ 23-) | Lifetime: 24.2%
Episode   119 | Steps:    3649 | Reward:   4.198 | Avg(100):   1.389 | Entropy: 0.0971 | Acc: 37.5% (9+ 15-) | Lifetime: 24.2%
Episode   120 | Steps:    3671 | Reward:   2.799 | Avg(100):   1.393 | Entropy: 0.0971 | Acc: 40.9% (9+ 13-) | Lifetime: 24.3%
Episode   121 | Steps:    3700 | Reward:   0.298 | Avg(100):   1.434 | Entropy: 0.0971 | Acc: 24.1% (7+ 22-) | Lifetime: 24.3%
Episode   122 | Steps:    3721 | Reward:   2.599 | Avg(100):   1.433 | Entropy: 0.0971 | Acc: 42.9% (9+ 12-) | Lifetime: 24.4%
Episode   123 | Steps:    3753 | Reward:   2.197 | Avg(100):   1.447 | Entropy: 0.0971 | Acc: 18.8% (6+ 26-) | Lifetime: 24.4%
Episode   124 | Steps:    3780 | Reward:   2.398 | Avg(100):   1.467 | Entropy: 0.0971 | Acc: 33.3% (9+ 18-) | Lifetime: 24.5%
Episode   125 | Steps:    3806 | Reward:   0.198 | Avg(100):   1.454 | Entropy: 0.0971 | Acc: 19.2% (5+ 21-) | Lifetime: 24.4%
Episode   126 | Steps:    3829 | Reward:   1.899 | Avg(100):   1.458 | Entropy: 0.0971 | Acc: 30.4% (7+ 16-) | Lifetime: 24.5%
Episode   127 | Steps:    3854 | Reward:   2.897 | Avg(100):   1.508 | Entropy: 0.0969 | Acc: 28.0% (7+ 18-) | Lifetime: 24.5%
Episode   128 | Steps:    3875 | Reward:   1.400 | Avg(100):   1.510 | Entropy: 0.0969 | Acc: 33.3% (7+ 14-) | Lifetime: 24.5%
Episode   129 | Steps:    3898 | Reward:   2.699 | Avg(100):   1.549 | Entropy: 0.0969 | Acc: 30.4% (7+ 16-) | Lifetime: 24.6%
Episode   130 | Steps:    3925 | Reward:   2.197 | Avg(100):   1.589 | Entropy: 0.0969 | Acc: 22.2% (6+ 21-) | Lifetime: 24.6%
Episode   131 | Steps:    3954 | Reward:   3.298 | Avg(100):   1.612 | Entropy: 0.0969 | Acc: 31.0% (9+ 20-) | Lifetime: 24.6%
Episode   132 | Steps:    3974 | Reward:   4.898 | Avg(100):   1.655 | Entropy: 0.0969 | Acc: 45.0% (9+ 11-) | Lifetime: 24.7%
  [Step 4000] Action dist: A0:7% | A1:8% | A2:49% | A3:25% | A4:12%
Episode   133 | Steps:    4002 | Reward:  -0.103 | Avg(100):   1.652 | Entropy: 0.0969 | Acc: 17.9% (5+ 23-) | Lifetime: 24.7%
Episode   134 | Steps:    4035 | Reward:  -1.802 | Avg(100):   1.652 | Entropy: 0.0969 | Acc: 18.2% (6+ 27-) | Lifetime: 24.6%
Episode   135 | Steps:    4066 | Reward:   1.597 | Avg(100):   1.653 | Entropy: 0.0969 | Acc: 25.8% (8+ 23-) | Lifetime: 24.6%
Episode   136 | Steps:    4088 | Reward:   5.099 | Avg(100):   1.675 | Entropy: 0.0969 | Acc: 36.4% (8+ 14-) | Lifetime: 24.7%
Episode   137 | Steps:    4113 | Reward:   2.498 | Avg(100):   1.690 | Entropy: 0.0967 | Acc: 28.0% (7+ 18-) | Lifetime: 24.7%
Episode   138 | Steps:    4139 | Reward:   1.797 | Avg(100):   1.657 | Entropy: 0.0967 | Acc: 26.9% (7+ 19-) | Lifetime: 24.7%
Episode   139 | Steps:    4160 | Reward:   4.299 | Avg(100):   1.686 | Entropy: 0.0967 | Acc: 42.9% (9+ 12-) | Lifetime: 24.8%
Episode   140 | Steps:    4183 | Reward:   3.299 | Avg(100):   1.736 | Entropy: 0.0967 | Acc: 34.8% (8+ 15-) | Lifetime: 24.9%
Episode   141 | Steps:    4218 | Reward:   0.196 | Avg(100):   1.719 | Entropy: 0.0967 | Acc: 14.3% (5+ 30-) | Lifetime: 24.8%
Episode   142 | Steps:    4247 | Reward:   0.398 | Avg(100):   1.743 | Entropy: 0.0967 | Acc: 17.2% (5+ 24-) | Lifetime: 24.7%
Episode   143 | Steps:    4279 | Reward:   3.598 | Avg(100):   1.760 | Entropy: 0.0967 | Acc: 31.2% (10+ 22-) | Lifetime: 24.8%
Episode   144 | Steps:    4301 | Reward:   4.598 | Avg(100):   1.804 | Entropy: 0.0967 | Acc: 36.4% (8+ 14-) | Lifetime: 24.8%
Episode   145 | Steps:    4323 | Reward:   4.098 | Avg(100):   1.828 | Entropy: 0.0967 | Acc: 36.4% (8+ 14-) | Lifetime: 24.9%
Episode   146 | Steps:    4351 | Reward:  -1.002 | Avg(100):   1.777 | Entropy: 0.0967 | Acc: 17.9% (5+ 23-) | Lifetime: 24.8%
Episode   147 | Steps:    4373 | Reward:   5.698 | Avg(100):   1.803 | Entropy: 0.0965 | Acc: 45.5% (10+ 12-) | Lifetime: 24.9%
Episode   148 | Steps:    4396 | Reward:   1.699 | Avg(100):   1.837 | Entropy: 0.0965 | Acc: 30.4% (7+ 16-) | Lifetime: 25.0%
Episode   149 | Steps:    4423 | Reward:   0.598 | Avg(100):   1.843 | Entropy: 0.0965 | Acc: 22.2% (6+ 21-) | Lifetime: 25.0%
Episode   150 | Steps:    4449 | Reward:   1.997 | Avg(100):   1.842 | Entropy: 0.0965 | Acc: 23.1% (6+ 20-) | Lifetime: 24.9%
Episode   151 | Steps:    4470 | Reward:   5.199 | Avg(100):   1.875 | Entropy: 0.0965 | Acc: 47.6% (10+ 11-) | Lifetime: 25.1%
Episode   152 | Steps:    4492 | Reward:   2.899 | Avg(100):   1.899 | Entropy: 0.0965 | Acc: 36.4% (8+ 14-) | Lifetime: 25.1%
  [Step 4500] Action dist: A0:6% | A1:7% | A2:53% | A3:23% | A4:11%
Episode   153 | Steps:    4519 | Reward:   2.499 | Avg(100):   1.902 | Entropy: 0.0965 | Acc: 29.6% (8+ 19-) | Lifetime: 25.1%
Episode   154 | Steps:    4546 | Reward:  -0.503 | Avg(100):   1.877 | Entropy: 0.0965 | Acc: 14.8% (4+ 23-) | Lifetime: 25.1%
Episode   155 | Steps:    4577 | Reward:   1.298 | Avg(100):   1.875 | Entropy: 0.0965 | Acc: 25.8% (8+ 23-) | Lifetime: 25.1%
Episode   156 | Steps:    4604 | Reward:  -0.503 | Avg(100):   1.874 | Entropy: 0.0965 | Acc: 14.8% (4+ 23-) | Lifetime: 25.0%
Episode   157 | Steps:    4620 | Reward:   3.601 | Avg(100):   1.914 | Entropy: 0.0963 | Acc: 56.2% (9+ 7-) | Lifetime: 25.1%
Episode   158 | Steps:    4651 | Reward:  -0.002 | Avg(100):   1.871 | Entropy: 0.0963 | Acc: 19.4% (6+ 25-) | Lifetime: 25.1%
Episode   159 | Steps:    4679 | Reward:   0.898 | Avg(100):   1.868 | Entropy: 0.0963 | Acc: 21.4% (6+ 22-) | Lifetime: 25.1%
Episode   160 | Steps:    4710 | Reward:  -0.503 | Avg(100):   1.861 | Entropy: 0.0963 | Acc: 16.1% (5+ 26-) | Lifetime: 25.0%
Episode   161 | Steps:    4736 | Reward:   2.797 | Avg(100):   1.898 | Entropy: 0.0963 | Acc: 26.9% (7+ 19-) | Lifetime: 25.0%
Episode   162 | Steps:    4762 | Reward:   3.299 | Avg(100):   1.922 | Entropy: 0.0963 | Acc: 34.6% (9+ 17-) | Lifetime: 25.1%
Episode   163 | Steps:    4787 | Reward:   0.199 | Avg(100):   1.905 | Entropy: 0.0963 | Acc: 24.0% (6+ 19-) | Lifetime: 25.1%
Episode   164 | Steps:    4806 | Reward:   5.299 | Avg(100):   1.912 | Entropy: 0.0963 | Acc: 47.4% (9+ 10-) | Lifetime: 25.2%
Episode   165 | Steps:    4833 | Reward:   0.899 | Avg(100):   1.910 | Entropy: 0.0963 | Acc: 29.6% (8+ 19-) | Lifetime: 25.2%
