
Training on cuda | logs -> training_logs/run_seed41_config8_resumed_20260523_030600
Config: ..\..\configs\config8.yaml
Episodes: 0 -> ...
Steps: 0 -> 150000

No accuracy CSV at training_logs/run_seed41_config3_fresh_20260522_170933/accuracy_final.csv — starting fresh.
Episode     0 | Steps:      40 | Reward:   0.097 | Avg(100):   0.097 | Entropy: 0.1000 | Acc: 17.1% (7+ 34-) | Lifetime: 17.1%
Episode    43 | Steps:    1756 | Reward:  -3.902 | Avg(100):  -1.323 | Entropy: 0.0992 | Acc: 12.2% (5+ 36-) | Lifetime: 17.6%
Episode    44 | Steps:    1792 | Reward:  -1.002 | Avg(100):  -1.316 | Entropy: 0.0992 | Acc: 22.2% (8+ 28-) | Lifetime: 17.7%
Episode    45 | Steps:    1821 | Reward:   0.301 | Avg(100):  -1.281 | Entropy: 0.0992 | Acc: 31.0% (9+ 20-) | Lifetime: 17.9%
Episode    46 | Steps:    1855 | Reward:  -0.302 | Avg(100):  -1.260 | Entropy: 0.0992 | Acc: 20.6% (7+ 27-) | Lifetime: 17.9%
Episode    47 | Steps:    1899 | Reward:  -4.704 | Avg(100):  -1.332 | Entropy: 0.0992 | Acc: 9.1% (4+ 40-) | Lifetime: 17.7%
Episode    48 | Steps:    1933 | Reward:  -1.600 | Avg(100):  -1.337 | Entropy: 0.0992 | Acc: 23.5% (8+ 26-) | Lifetime: 17.8%
Episode    49 | Steps:    1967 | Reward:  -0.500 | Avg(100):  -1.320 | Entropy: 0.0992 | Acc: 20.6% (7+ 27-) | Lifetime: 17.9%
  [Step 2000] Action dist: A0:21% | A1:16% | A2:18% | A3:20% | A4:25%
Episode    50 | Steps:    2005 | Reward:   0.297 | Avg(100):  -1.289 | Entropy: 0.0992 | Acc: 23.7% (9+ 29-) | Lifetime: 18.0%
Episode    51 | Steps:    2057 | Reward:  -2.504 | Avg(100):  -1.312 | Entropy: 0.0989 | Acc: 15.4% (8+ 44-) | Lifetime: 17.9%
Episode    52 | Steps:    2084 | Reward:   0.400 | Avg(100):  -1.280 | Entropy: 0.0989 | Acc: 33.3% (9+ 18-) | Lifetime: 18.1%
Episode    53 | Steps:    2120 | Reward:  -2.402 | Avg(100):  -1.301 | Entropy: 0.0989 | Acc: 13.9% (5+ 31-) | Lifetime: 18.1%
Episode    54 | Steps:    2141 | Reward:   3.200 | Avg(100):  -1.219 | Entropy: 0.0989 | Acc: 38.1% (8+ 13-) | Lifetime: 18.3%
Episode    55 | Steps:    2172 | Reward:   0.297 | Avg(100):  -1.192 | Entropy: 0.0989 | Acc: 22.6% (7+ 24-) | Lifetime: 18.3%
Episode    56 | Steps:    2210 | Reward:  -0.001 | Avg(100):  -1.171 | Entropy: 0.0989 | Acc: 21.1% (8+ 30-) | Lifetime: 18.4%
Episode    57 | Steps:    2234 | Reward:   2.801 | Avg(100):  -1.102 | Entropy: 0.0989 | Acc: 41.7% (10+ 14-) | Lifetime: 18.6%
Episode    58 | Steps:    2268 | Reward:   1.997 | Avg(100):  -1.050 | Entropy: 0.0989 | Acc: 26.5% (9+ 25-) | Lifetime: 18.7%
Episode    59 | Steps:    2299 | Reward:  -1.801 | Avg(100):  -1.062 | Entropy: 0.0989 | Acc: 19.4% (6+ 25-) | Lifetime: 18.7%
Episode    60 | Steps:    2332 | Reward:  -2.301 | Avg(100):  -1.083 | Entropy: 0.0989 | Acc: 18.2% (6+ 27-) | Lifetime: 18.7%
Episode    61 | Steps:    2377 | Reward:  -4.403 | Avg(100):  -1.136 | Entropy: 0.0989 | Acc: 11.1% (5+ 40-) | Lifetime: 18.6%
Episode    62 | Steps:    2423 | Reward:  -1.305 | Avg(100):  -1.139 | Entropy: 0.0989 | Acc: 15.2% (7+ 39-) | Lifetime: 18.5%
Episode    63 | Steps:    2443 | Reward:   1.100 | Avg(100):  -1.104 | Entropy: 0.0989 | Acc: 40.0% (8+ 12-) | Lifetime: 18.7%
Episode    64 | Steps:    2481 | Reward:  -0.802 | Avg(100):  -1.099 | Entropy: 0.0989 | Acc: 21.1% (8+ 30-) | Lifetime: 18.7%
  [Step 2500] Action dist: A0:21% | A1:16% | A2:17% | A3:23% | A4:23%
Episode    65 | Steps:    2512 | Reward:   0.698 | Avg(100):  -1.072 | Entropy: 0.0989 | Acc: 25.8% (8+ 23-) | Lifetime: 18.8%
Episode    66 | Steps:    2537 | Reward:   1.598 | Avg(100):  -1.032 | Entropy: 0.0989 | Acc: 28.0% (7+ 18-) | Lifetime: 18.9%
Episode    67 | Steps:    2567 | Reward:  -0.999 | Avg(100):  -1.032 | Entropy: 0.0986 | Acc: 23.3% (7+ 23-) | Lifetime: 19.0%
Episode    68 | Steps:    2586 | Reward:   3.599 | Avg(100):  -0.965 | Entropy: 0.0986 | Acc: 42.1% (8+ 11-) | Lifetime: 19.1%
Episode    69 | Steps:    2631 | Reward:  -1.105 | Avg(100):  -0.967 | Entropy: 0.0986 | Acc: 17.8% (8+ 37-) | Lifetime: 19.1%
Episode    70 | Steps:    2662 | Reward:   0.897 | Avg(100):  -0.940 | Entropy: 0.0986 | Acc: 22.6% (7+ 24-) | Lifetime: 19.2%
Episode    71 | Steps:    2687 | Reward:   0.200 | Avg(100):  -0.924 | Entropy: 0.0986 | Acc: 32.0% (8+ 17-) | Lifetime: 19.3%
Episode    72 | Steps:    2724 | Reward:   1.097 | Avg(100):  -0.897 | Entropy: 0.0986 | Acc: 21.6% (8+ 29-) | Lifetime: 19.3%
Episode    73 | Steps:    2762 | Reward:  -2.002 | Avg(100):  -0.912 | Entropy: 0.0986 | Acc: 18.4% (7+ 31-) | Lifetime: 19.3%
Episode    74 | Steps:    2782 | Reward:   3.702 | Avg(100):  -0.850 | Entropy: 0.0986 | Acc: 55.0% (11+ 9-) | Lifetime: 19.5%
Episode    75 | Steps:    2813 | Reward:  -0.201 | Avg(100):  -0.842 | Entropy: 0.0986 | Acc: 22.6% (7+ 24-) | Lifetime: 19.6%
Episode    76 | Steps:    2840 | Reward:   1.600 | Avg(100):  -0.810 | Entropy: 0.0986 | Acc: 33.3% (9+ 18-) | Lifetime: 19.7%
Episode    77 | Steps:    2878 | Reward:  -1.303 | Avg(100):  -0.816 | Entropy: 0.0986 | Acc: 13.2% (5+ 33-) | Lifetime: 19.6%
Episode    78 | Steps:    2912 | Reward:  -1.801 | Avg(100):  -0.829 | Entropy: 0.0986 | Acc: 20.6% (7+ 27-) | Lifetime: 19.6%
Episode    79 | Steps:    2945 | Reward:  -1.102 | Avg(100):  -0.832 | Entropy: 0.0986 | Acc: 18.2% (6+ 27-) | Lifetime: 19.6%
Episode    80 | Steps:    2986 | Reward:  -1.804 | Avg(100):  -0.844 | Entropy: 0.0986 | Acc: 12.2% (5+ 36-) | Lifetime: 19.5%
  [Step 3000] Action dist: A0:19% | A1:14% | A2:20% | A3:27% | A4:19%
Episode    81 | Steps:    3025 | Reward:  -2.404 | Avg(100):  -0.863 | Entropy: 0.0986 | Acc: 15.4% (6+ 33-) | Lifetime: 19.5%
Episode    82 | Steps:    3066 | Reward:  -0.404 | Avg(100):  -0.858 | Entropy: 0.0986 | Acc: 17.1% (7+ 34-) | Lifetime: 19.4%
Episode    83 | Steps:    3101 | Reward:  -1.403 | Avg(100):  -0.864 | Entropy: 0.0984 | Acc: 17.1% (6+ 29-) | Lifetime: 19.4%
Episode    84 | Steps:    3120 | Reward:   2.701 | Avg(100):  -0.822 | Entropy: 0.0984 | Acc: 47.4% (9+ 10-) | Lifetime: 19.6%
Episode    85 | Steps:    3145 | Reward:   3.897 | Avg(100):  -0.767 | Entropy: 0.0984 | Acc: 32.0% (8+ 17-) | Lifetime: 19.7%
Episode    86 | Steps:    3178 | Reward:   1.197 | Avg(100):  -0.745 | Entropy: 0.0984 | Acc: 24.2% (8+ 25-) | Lifetime: 19.7%
Episode    87 | Steps:    3207 | Reward:   1.099 | Avg(100):  -0.724 | Entropy: 0.0984 | Acc: 27.6% (8+ 21-) | Lifetime: 19.8%
Episode    88 | Steps:    3235 | Reward:   1.997 | Avg(100):  -0.693 | Entropy: 0.0984 | Acc: 25.0% (7+ 21-) | Lifetime: 19.8%
Episode    89 | Steps:    3279 | Reward:  -4.004 | Avg(100):  -0.730 | Entropy: 0.0984 | Acc: 9.1% (4+ 40-) | Lifetime: 19.7%
Episode    90 | Steps:    3317 | Reward:  -0.202 | Avg(100):  -0.724 | Entropy: 0.0984 | Acc: 23.7% (9+ 29-) | Lifetime: 19.7%
Episode    91 | Steps:    3344 | Reward:   0.797 | Avg(100):  -0.708 | Entropy: 0.0984 | Acc: 25.9% (7+ 20-) | Lifetime: 19.8%
Episode    92 | Steps:    3373 | Reward:  -0.100 | Avg(100):  -0.701 | Entropy: 0.0984 | Acc: 27.6% (8+ 21-) | Lifetime: 19.9%
Episode    93 | Steps:    3401 | Reward:   1.899 | Avg(100):  -0.673 | Entropy: 0.0984 | Acc: 32.1% (9+ 19-) | Lifetime: 20.0%
Episode    94 | Steps:    3434 | Reward:  -0.802 | Avg(100):  -0.675 | Entropy: 0.0984 | Acc: 21.2% (7+ 26-) | Lifetime: 20.0%
Episode    95 | Steps:    3474 | Reward:  -0.404 | Avg(100):  -0.672 | Entropy: 0.0984 | Acc: 17.5% (7+ 33-) | Lifetime: 19.9%
  [Step 3500] Action dist: A0:17% | A1:15% | A2:27% | A3:27% | A4:14%
Episode    96 | Steps:    3512 | Reward:  -2.303 | Avg(100):  -0.689 | Entropy: 0.0984 | Acc: 13.2% (5+ 33-) | Lifetime: 19.9%
Episode    97 | Steps:    3545 | Reward:  -0.102 | Avg(100):  -0.683 | Entropy: 0.0984 | Acc: 18.2% (6+ 27-) | Lifetime: 19.9%
Episode    98 | Steps:    3568 | Reward:   1.699 | Avg(100):  -0.659 | Entropy: 0.0984 | Acc: 30.4% (7+ 16-) | Lifetime: 19.9%
Episode    99 | Steps:    3600 | Reward:  -0.802 | Avg(100):  -0.660 | Entropy: 0.0981 | Acc: 18.8% (6+ 26-) | Lifetime: 19.9%
Episode   100 | Steps:    3617 | Reward:   1.902 | Avg(100):  -0.642 | Entropy: 0.0981 | Acc: 58.8% (10+ 7-) | Lifetime: 20.1%
Episode   101 | Steps:    3643 | Reward:   1.500 | Avg(100):  -0.628 | Entropy: 0.0981 | Acc: 30.8% (8+ 18-) | Lifetime: 20.2%
Episode   102 | Steps:    3673 | Reward:  -0.203 | Avg(100):  -0.648 | Entropy: 0.0981 | Acc: 20.0% (6+ 24-) | Lifetime: 20.2%
Episode   103 | Steps:    3703 | Reward:   0.298 | Avg(100):  -0.636 | Entropy: 0.0981 | Acc: 26.7% (8+ 22-) | Lifetime: 20.2%
Episode   104 | Steps:    3736 | Reward:  -0.402 | Avg(100):  -0.638 | Entropy: 0.0981 | Acc: 21.2% (7+ 26-) | Lifetime: 20.2%
Episode   105 | Steps:    3772 | Reward:  -3.002 | Avg(100):  -0.608 | Entropy: 0.0981 | Acc: 11.1% (4+ 32-) | Lifetime: 20.1%
Episode   106 | Steps:    3794 | Reward:   3.698 | Avg(100):  -0.565 | Entropy: 0.0981 | Acc: 40.9% (9+ 13-) | Lifetime: 20.3%
Episode   107 | Steps:    3829 | Reward:  -2.001 | Avg(100):  -0.536 | Entropy: 0.0981 | Acc: 17.1% (6+ 29-) | Lifetime: 20.2%
Episode   108 | Steps:    3858 | Reward:   2.597 | Avg(100):  -0.538 | Entropy: 0.0981 | Acc: 20.7% (6+ 23-) | Lifetime: 20.2%
Episode   109 | Steps:    3899 | Reward:  -2.604 | Avg(100):  -0.507 | Entropy: 0.0981 | Acc: 12.2% (5+ 36-) | Lifetime: 20.2%
Episode   110 | Steps:    3933 | Reward:   1.497 | Avg(100):  -0.492 | Entropy: 0.0981 | Acc: 20.6% (7+ 27-) | Lifetime: 20.2%
Episode   111 | Steps:    3960 | Reward:   2.098 | Avg(100):  -0.451 | Entropy: 0.0981 | Acc: 29.6% (8+ 19-) | Lifetime: 20.2%
Episode   112 | Steps:    3987 | Reward:   2.597 | Avg(100):  -0.376 | Entropy: 0.0981 | Acc: 29.6% (8+ 19-) | Lifetime: 20.3%
  [Step 4000] Action dist: A0:15% | A1:12% | A2:25% | A3:30% | A4:18%
Episode   113 | Steps:    4026 | Reward:  -1.601 | Avg(100):  -0.359 | Entropy: 0.0981 | Acc: 20.5% (8+ 31-) | Lifetime: 20.3%
Episode   114 | Steps:    4058 | Reward:   0.397 | Avg(100):  -0.356 | Entropy: 0.0981 | Acc: 18.8% (6+ 26-) | Lifetime: 20.3%
Episode   115 | Steps:    4090 | Reward:   2.297 | Avg(100):  -0.273 | Entropy: 0.0981 | Acc: 21.9% (7+ 25-) | Lifetime: 20.3%
Episode   116 | Steps:    4115 | Reward:   0.200 | Avg(100):  -0.245 | Entropy: 0.0978 | Acc: 28.0% (7+ 18-) | Lifetime: 20.3%
Episode   117 | Steps:    4148 | Reward:  -1.102 | Avg(100):  -0.230 | Entropy: 0.0978 | Acc: 18.2% (6+ 27-) | Lifetime: 20.3%
Episode   118 | Steps:    4183 | Reward:  -1.403 | Avg(100):  -0.235 | Entropy: 0.0978 | Acc: 17.1% (6+ 29-) | Lifetime: 20.3%
Episode   119 | Steps:    4211 | Reward:   0.498 | Avg(100):  -0.234 | Entropy: 0.0978 | Acc: 25.0% (7+ 21-) | Lifetime: 20.3%
Episode   120 | Steps:    4246 | Reward:  -1.803 | Avg(100):  -0.259 | Entropy: 0.0978 | Acc: 17.1% (6+ 29-) | Lifetime: 20.3%
Episode   121 | Steps:    4288 | Reward:  -2.802 | Avg(100):  -0.305 | Entropy: 0.0978 | Acc: 14.3% (6+ 36-) | Lifetime: 20.2%
Episode   122 | Steps:    4325 | Reward:  -0.001 | Avg(100):  -0.302 | Entropy: 0.0978 | Acc: 21.6% (8+ 29-) | Lifetime: 20.2%
Episode   123 | Steps:    4360 | Reward:   1.696 | Avg(100):  -0.249 | Entropy: 0.0978 | Acc: 22.9% (8+ 27-) | Lifetime: 20.3%
Episode   124 | Steps:    4389 | Reward:   1.899 | Avg(100):  -0.213 | Entropy: 0.0978 | Acc: 31.0% (9+ 20-) | Lifetime: 20.3%
Episode   125 | Steps:    4425 | Reward:  -1.704 | Avg(100):  -0.219 | Entropy: 0.0978 | Acc: 13.9% (5+ 31-) | Lifetime: 20.3%
Episode   126 | Steps:    4466 | Reward:  -1.804 | Avg(100):  -0.248 | Entropy: 0.0978 | Acc: 14.6% (6+ 35-) | Lifetime: 20.2%
Episode   127 | Steps:    4498 | Reward:  -0.301 | Avg(100):  -0.275 | Entropy: 0.0978 | Acc: 21.9% (7+ 25-) | Lifetime: 20.2%
  [Step 4500] Action dist: A0:17% | A1:13% | A2:32% | A3:23% | A4:15%
Episode   128 | Steps:    4533 | Reward:   0.297 | Avg(100):  -0.259 | Entropy: 0.0978 | Acc: 20.0% (7+ 28-) | Lifetime: 20.2%
Episode   129 | Steps:    4567 | Reward:   2.797 | Avg(100):  -0.215 | Entropy: 0.0978 | Acc: 26.5% (9+ 25-) | Lifetime: 20.3%
Episode   130 | Steps:    4596 | Reward:   1.398 | Avg(100):  -0.216 | Entropy: 0.0978 | Acc: 24.1% (7+ 22-) | Lifetime: 20.3%
Episode   131 | Steps:    4625 | Reward:   1.897 | Avg(100):  -0.177 | Entropy: 0.0975 | Acc: 27.6% (8+ 21-) | Lifetime: 20.4%
Episode   132 | Steps:    4655 | Reward:   2.497 | Avg(100):  -0.131 | Entropy: 0.0975 | Acc: 26.7% (8+ 22-) | Lifetime: 20.4%
Episode   133 | Steps:    4692 | Reward:  -1.103 | Avg(100):  -0.137 | Entropy: 0.0975 | Acc: 10.8% (4+ 33-) | Lifetime: 20.3%
Episode   134 | Steps:    4728 | Reward:  -1.703 | Avg(100):  -0.099 | Entropy: 0.0975 | Acc: 13.9% (5+ 31-) | Lifetime: 20.3%
Episode   135 | Steps:    4756 | Reward:   1.498 | Avg(100):  -0.109 | Entropy: 0.0975 | Acc: 28.6% (8+ 20-) | Lifetime: 20.3%
Episode   136 | Steps:    4773 | Reward:   0.498 | Avg(100):  -0.069 | Entropy: 0.0975 | Acc: 23.5% (4+ 13-) | Lifetime: 20.3%
Episode   137 | Steps:    4812 | Reward:   0.296 | Avg(100):  -0.059 | Entropy: 0.0975 | Acc: 17.9% (7+ 32-) | Lifetime: 20.3%
Episode   138 | Steps:    4849 | Reward:  -1.504 | Avg(100):  -0.072 | Entropy: 0.0975 | Acc: 18.9% (7+ 30-) | Lifetime: 20.3%
Episode   139 | Steps:    4888 | Reward:  -1.403 | Avg(100):  -0.090 | Entropy: 0.0975 | Acc: 15.4% (6+ 33-) | Lifetime: 20.3%
Episode   140 | Steps:    4925 | Reward:   0.496 | Avg(100):  -0.056 | Entropy: 0.0975 | Acc: 13.5% (5+ 32-) | Lifetime: 20.2%
Episode   141 | Steps:    4970 | Reward:  -4.705 | Avg(100):  -0.104 | Entropy: 0.0975 | Acc: 6.7% (3+ 42-) | Lifetime: 20.1%
  [Step 5000] Action dist: A0:11% | A1:13% | A2:35% | A3:27% | A4:13%
Episode   142 | Steps:    5009 | Reward:  -1.304 | Avg(100):  -0.093 | Entropy: 0.0975 | Acc: 12.8% (5+ 34-) | Lifetime: 20.0%
Episode   143 | Steps:    5041 | Reward:   1.697 | Avg(100):  -0.037 | Entropy: 0.0975 | Acc: 28.1% (9+ 23-) | Lifetime: 20.1%
Episode   144 | Steps:    5078 | Reward:  -3.604 | Avg(100):  -0.063 | Entropy: 0.0975 | Acc: 8.1% (3+ 34-) | Lifetime: 20.0%
Episode   145 | Steps:    5109 | Reward:   0.297 | Avg(100):  -0.063 | Entropy: 0.0975 | Acc: 19.4% (6+ 25-) | Lifetime: 20.0%
Episode   146 | Steps:    5138 | Reward:   2.798 | Avg(100):  -0.032 | Entropy: 0.0973 | Acc: 31.0% (9+ 20-) | Lifetime: 20.1%
Episode   147 | Steps:    5155 | Reward:   0.598 | Avg(100):   0.021 | Entropy: 0.0973 | Acc: 23.5% (4+ 13-) | Lifetime: 20.1%
Episode   148 | Steps:    5178 | Reward:   2.699 | Avg(100):   0.064 | Entropy: 0.0973 | Acc: 34.8% (8+ 15-) | Lifetime: 20.1%
Episode   149 | Steps:    5207 | Reward:  -0.501 | Avg(100):   0.064 | Entropy: 0.0973 | Acc: 20.7% (6+ 23-) | Lifetime: 20.1%
Episode   150 | Steps:    5236 | Reward:   2.398 | Avg(100):   0.085 | Entropy: 0.0973 | Acc: 34.5% (10+ 19-) | Lifetime: 20.2%
Episode   151 | Steps:    5271 | Reward:  -0.702 | Avg(100):   0.103 | Entropy: 0.0973 | Acc: 20.0% (7+ 28-) | Lifetime: 20.2%
Episode   152 | Steps:    5311 | Reward:  -0.604 | Avg(100):   0.093 | Entropy: 0.0973 | Acc: 15.0% (6+ 34-) | Lifetime: 20.2%
Episode   153 | Steps:    5342 | Reward:  -1.003 | Avg(100):   0.107 | Entropy: 0.0973 | Acc: 19.4% (6+ 25-) | Lifetime: 20.2%
Episode   154 | Steps:    5373 | Reward:   1.001 | Avg(100):   0.085 | Entropy: 0.0973 | Acc: 29.0% (9+ 22-) | Lifetime: 20.2%
Episode   155 | Steps:    5396 | Reward:   3.898 | Avg(100):   0.121 | Entropy: 0.0973 | Acc: 34.8% (8+ 15-) | Lifetime: 20.3%
Episode   156 | Steps:    5426 | Reward:   1.197 | Avg(100):   0.133 | Entropy: 0.0973 | Acc: 16.7% (5+ 25-) | Lifetime: 20.3%
Episode   157 | Steps:    5456 | Reward:  -1.000 | Avg(100):   0.095 | Entropy: 0.0973 | Acc: 23.3% (7+ 23-) | Lifetime: 20.3%
Episode   158 | Steps:    5489 | Reward:   1.297 | Avg(100):   0.088 | Entropy: 0.0973 | Acc: 21.2% (7+ 26-) | Lifetime: 20.3%
  [Step 5500] Action dist: A0:10% | A1:15% | A2:37% | A3:22% | A4:16%
Episode   159 | Steps:    5526 | Reward:   0.696 | Avg(100):   0.113 | Entropy: 0.0973 | Acc: 18.9% (7+ 30-) | Lifetime: 20.3%
Episode   160 | Steps:    5555 | Reward:   0.497 | Avg(100):   0.141 | Entropy: 0.0973 | Acc: 20.7% (6+ 23-) | Lifetime: 20.3%
Episode   161 | Steps:    5590 | Reward:   1.696 | Avg(100):   0.202 | Entropy: 0.0973 | Acc: 20.0% (7+ 28-) | Lifetime: 20.3%
